|ISPD	|CDK8	0		0	
|DNAK	|HDAC4	0		8	5059642,5597180,3372256,5288237,3795655,3861704,3940038,3753080
|DNAK	|POLG2	0		0	
|THIL	|ADRM1	0		0	
|GLTB	|ITGAD	0		0	
|RPOB	|POLR1B	0		0	
|CLPB	|VCP	0		20	7948422,8056383,4023160,4239642,8177850,4428496,4117260,4570544,1855157,1793998,7785292,324561,2692476,5515868,5133982,380986,6403000,4854814,8922271,5447069
|DXR	|ACADSB	0		0	
|DXS	|SMN2	0		0	
|QUED	|PRMT1	0		0	
|QUED	|IL1RN	0		0	
|DXS	|DDX20	0		0	
|OMPR	|KIF13B	0		0	
|ISPF	|GTF2H2	0		0	
|DXS	|CSNK1G1	0		0	
|DXS	|BCR	0		18	5299741,6417207,6027521,4187249,230351,3163133,5813558,8144289,5627265,4251362,2758310,3377508,8850296,2896632,98936,1915515,3946193,3166976
|HSLU	|PSMB9	0		0	
|KDPE	|RPS20	0		0	
|DXS	|MMP1	0		1	8268753
|GLTB	|ITGA8	0		0	
|ISPF	|GPT	0		1	3789822
|GLNL	|RAB28	0		0	
|CLPB	|PSMB8	0		2	7122345,4539002
|DXS	|FLT1	0		1	4317865
|DNAK	|CENPS	0		1	7203096
|NUDB	|CTH	0		0	
|DXR	|CSK	0		3	4263372,7028117,8235113
|GLND	|FLT4	0		0	
|QUED	|PRMT5	0		0	
|THIE	|LGALS8	0		0	
|THIL	|DYRK1A	0		0	
|GLTB	|HDAC5	0		0	
|DNAK	|C1S	0		5	6436896,7453909,3013133,8913412,47396
|THIL	|COQ9	0		0	
|RSMA	|TOPBP1	0		0	
|THIE	|HGS	0		1	327453
|NUDB	|CNNM2	0		0	
|GLTB	|MMP2	0		0	
|GLND	|F12	0		1	5466423
|DNAK	|DLG4	0		1	1472619
|THIL	|RAP1A	0		1	1436036
|NUDB	|NID1	0		0	
|THIE	|AKR1B10	0		0	
|CHEA	|ARAP2	0		0	
|DNAK	|HIF1A	0		2	5034425,7940545
|NUDB	|NOTCH1	0		0	
|THIE	|MDM4	0		0	
|GLTB	|WWOX	0		0	
|CUSR	|CD40LG	0		1	8502891
|NUDB	|ROCK2	0		0	
|CLPB	|PSMB7	0		2	7205035,7906144
|DXS	|PDHA2	0		1	5011921
|THIE	|ITGAD	0		0	
|ISPH	|POLR2J2	0		0	
|ISPH	|DROSHA	0		0	
|DNAK	|DLG1	0		3	4502909,4103059,4746320
|HSLU	|PCNA	0		13	1084128,5777263,6595433,2806578,6344048,8953941,6018989,8138137,2643927,5609836,3431160,4047620,3291102
|THIL	|CRP	2	28063599,26995152	20	4298067,98936,3780910,282836,6521461,373160,5642556,5472811,7122870,7660256,124229,1522074,7301861,4281037,553657,372942,372767,281571,281582,8743547
|NUDB	|POLR2C	0		0	
|QUED	|CDK6	0		0	
|DXR	|PROS1	0		0	
|HSLU	|ORC1	0		6	5039278,2806578,126292,2819048,2692486,5941176
|FTSH	|PSMC6	0		1	2965669
|THIL	|ADAMTS3	0		0	
|QUED	|OPRM1	0		0	
|DNAK	|NGF	0		20	7949057,5340944,6496586,2143488,6738206,4118228,5081090,7868336,4632850,2926141,8551951,4771370,103967,8313286,2672009,7185796,2633946,362109,7789413,2876502
|DXR	|IL1A	0		6	7856776,6781002,5272857,8123387,5928226,7085400
|NUDB	|DYNC1I1	0		0	
|QUED	|AIP	0		0	
|ISPF	|MBL2	0		0	
|DNAK	|POLR2A	0		5	5813176,6281221,7826282,5751360,6363727
|QUED	|DDX20	0		0	
|DNAK	|CPE	0		18	6861862,1676014,6698781,3421651,5072724,114514,7764216,8702560,7201719,3165525,3916389,6812828,6008937,3812158,2711687,7101271,2530871,7126541
|DNAK	|MAPK10	0		0	
|QUED	|TSPAN15	0		0	
|THIE	|PSMB1	0		0	
|CCMH	|PXN	0		0	
|GYRB	|CDC37	0		10	7143961,6719599,5805367,1271799,5703407,3546657,5026486,2729083,3307303,2475720
|THIE	|SEC24B	0		0	
|ISPF	|PPP2R5D	0		0	
|THIE	|SCIN	0		1	396253
|THIL	|UBE2I	0		0	
|ISPF	|UBR5	0		0	
|DXS	|IKBKG	0		1	8234716
|ISPH	|ZNF274	0		0	
|ISPA	|COQ2	0		2	4172378,7140919
|GLNL	|HSP90B1	0		0	
|ISPF	|PPP1CB	0		0	
|DXS	|CDK6	0		3	6224565,8378822,3072353
|ISPF	|SELL	0		1	8802455
|THIL	|KAT5	0		0	
|DXS	|GLI3	0		1	1915515
|DNAK	|CTSB	0		3	6896686,8097203,8657883
|TORR	|GTF2H3	0		0	
|DNAK	|C5	0		20	8927758,4595643,6440998,2858402,8056383,8546722,2956495,2997323,3757186,8082313,7591641,7555560,5941328,7834078,2077055,6697693,3866087,8560915,7000219,3315512
|DXS	|RPL27	0		0	
|QUED	|YKT6	0		0	
|QUED	|DDB1	0		0	
|DNAK	|TNIP2	0		0	
|DNAK	|NLRP3	0		20	7730953,6486487,6775461,8609438,6771073,7703570,7356129,6651210,5006386,8008068,5650615,7954426,7035917,6546894,8953716,5719146,8349275,5058472,3503152,6479027
|ISPD	|REV3L	0		1	6965140
|THIE	|SMN2	0		0	
|GLND	|CAMK2A	0		0	
|GLNL	|RAC3	0		1	5529337
|DXS	|ADAMTS5	0		0	
|GLND	|APH1A	0		0	
|DNAK	|PPARA	0		0	
|QUED	|EPS8	0		0	
|DNAK	|APAF1	0		13	2771108,5058472,3623542,6712388,6389857,7397107,5150261,4277396,3096518,6396491,5618627,8441441,4463922
|YEDW	|ARNTL	0		0	
|DNAK	|USP5	0		0	
|RPOB	|DCN	0		1	6553890
|THIL	|PSMC5	0		0	
|GLTB	|GNA12	0		0	
|GLTB	|CANX	0		0	
|QUED	|ITGB3BP	0		0	
|DNAK	|MAP3K1	0		1	7073051
|DNAK	|DDB1	0		14	6304983,5749748,2937564,7826954,4255104,2802928,362109,7470962,8551951,4771370,3835077,6069189,8211538,8866663
